Date,Open,High,Low,Close,Adj Close,Volume
11/27/98,119.46875,119.71875,119.015625,119.5,75.585709,4557900
11/30/98,119.015625,119.375,116.125,116.125,73.450951,8705400
12/1/98,116.125,118.03125,115.21875,117.625,74.399742,8950600
12/2/98,117.21875,117.90625,116,117.28125,74.182312,7495500
12/3/98,117.25,118.3125,115.09375,115.34375,72.956818,12145300
12/4/98,116.625,118.5,116.5,118.375,74.874138,10339500
12/7/98,118.0625,119.46875,118,118.9375,75.229889,4290000
12/8/98,118.53125,119.75,117.5,118.40625,74.893913,10102600
12/9/98,118.6875,118.96875,117.875,118.625,75.032249,5327900
12/10/98,118.84375,118.84375,116.71875,116.890625,73.935265,5966600
12/11/98,116.4375,117.34375,115.5625,117.125,74.083481,8198200
12/14/98,116.15625,116.40625,113.75,113.75,71.948746,9521400
12/15/98,114.6875,116.75,114.53125,116.6875,73.806786,9631500
12/16/98,117.125,117.125,115.75,116.53125,73.707924,7260000
12/17/98,117.21875,118.59375,117.03125,118.390625,74.88401,6914700
12/18/98,118.3125,119.125,117.875,118.5,75.202179,4802400
12/21/98,119.25,121.34375,119,120.15625,76.25325,8580700
12/22/98,120.40625,121.21875,119.1875,120.6875,76.590446,5461100
12/23/98,121.1875,123.21875,120.8125,123.21875,78.196808,7791000
12/24/98,123.15625,123.25,122.5,122.6875,77.85965,1507100
12/28/98,123.25,123.3125,122,122.375,77.661354,4203600
12/29/98,122.71875,124.484375,122.125,124.3125,78.890923,3935800
12/30/98,123.9375,124.75,123.03125,123.3125,78.256294,6810700
12/31/98,123.3125,123.9375,122.46875,123.3125,78.256294,6790500
1/4/99,123.375,125.21875,121.71875,123.03125,78.077812,9450400
1/5/99,122.9375,124.875,122.9375,124.4375,78.970222,8031000
1/6/99,125.8125,127.75,125.75,127.4375,80.874077,7737700
1/7/99,126.375,127.21875,125.78125,126.8125,80.477455,5504900
1/8/99,128.1875,128.5,125.96875,127.75,81.072411,6224400
1/11/99,127.6875,127.6875,125.21875,126.53125,80.298958,7578300
1/12/99,126.21875,126.21875,123.75,124.25,78.851234,7768800
1/13/99,120.40625,125.125,120.375,123.375,78.295975,10810600
1/14/99,123.625,123.90625,120.90625,121.21875,76.927559,11400700
1/15/99,122.375,124.78125,122.0625,124.375,78.930565,7817700
1/19/99,125.296875,125.625,123.5,125.1875,79.446213,6535100
1/20/99,126.09375,127.9375,125.03125,126.1875,80.080833,6534400
1/21/99,125.578125,125.84375,122.59375,122.84375,77.958847,6937500
1/22/99,122.125,123.84375,121.78125,122.5625,77.780334,7522300
1/25/99,123.28125,124,121.90625,123.8125,78.573593,5700300
1/26/99,124.125,126.0625,123.625,126.0625,80.00148,6047000
1/27/99,126.375,126.625,124.15625,124.59375,79.069412,7399400
1/28/99,125.25,126.96875,125.1875,126.6875,80.398102,5961700
1/29/99,127.34375,128.296875,125.40625,127.65625,81.012901,6456800
2/1/99,128.6875,128.6875,126.90625,126.90625,80.536972,9426800
2/2/99,127.078125,127.21875,124.765625,126.125,80.041138,9194500
2/3/99,125.6875,127.9375,125.65625,127.40625,80.854309,10290700
2/4/99,127.375,127.5,124.78125,125.5,79.644508,7761100
2/5/99,125.65625,125.65625,123.21875,124.0625,78.732262,7516100
2/8/99,125.09375,125.09375,123.34375,124.3125,78.890923,8528400
2/9/99,124.375,124.5,121.515625,121.53125,77.125877,8985700
2/10/99,122.125,123,121.328125,122.3125,77.621696,6936700
2/11/99,123.0625,126.09375,122.5,125.125,79.40654,9181800
2/12/99,124.8125,125.5,122.625,123.625,78.454582,10676600
2/16/99,124.75,125.625,122.875,122.875,77.978661,6915500
2/17/99,123.1875,125.359375,122.25,122.75,77.899315,7858100
2/18/99,123.1875,124.375,122.21875,123.71875,78.514076,9048900
2/19/99,124,125.75,123.375,124.25,78.851234,5312200
2/22/99,124.4375,127.71875,124.28125,127.5625,80.953407,10695800
2/23/99,127.59375,128.5,126.59375,127.5,80.91378,7770700
2/24/99,127.84375,128.84375,125,125.25,79.48584,7271000
2/25/99,124.53125,125.28125,122.6875,124.0625,78.732262,11633000
2/26/99,124.75,124.84375,122.8125,123.5625,78.414932,9621300
3/1/99,123.65625,124.3125,122.375,123.90625,78.633118,7607200
3/2/99,124.5,125.3125,122.3125,122.8125,77.939003,9651500
3/3/99,123.09375,123.5625,121.78125,123.46875,78.355453,7881400
3/4/99,124.0625,125.484375,123.265625,125.03125,79.347038,8256400
3/5/99,127.5,128.125,126.5625,127.546875,80.943497,10703100
3/8/99,128.28125,128.796875,127.25,128.375,81.469048,4802200
3/9/99,128.125,129.9375,127.75,128.0625,81.270721,7893400
3/10/99,128.46875,129.25,127.78125,129.1875,81.984673,3950000
3/11/99,129.6875,131.1875,128.875,130.625,82.896957,6583700
3/12/99,131,131.03125,129.21875,129.375,82.103668,5286500
3/15/99,129.9375,131.25,129.5,131.21875,83.273735,5394400
3/16/99,131.125,131.65625,130.46875,130.71875,82.956413,4547500
3/17/99,130.6875,130.9375,129.625,130.15625,82.599472,4524100
3/18/99,129.78125,132.375,129.75,132.25,83.928177,3506300
3/19/99,132.3125,132.625,129.6875,129.6875,82.501633,5526700
3/22/99,130.0625,130.59375,129.421875,129.9375,82.660637,4603800
3/23/99,129.3125,129.53125,125.703125,126.1875,80.275085,9713800
3/24/99,126.84375,127.171875,125.625,126.90625,80.732323,6280900
3/25/99,128.0625,129.5,127.75,129.5,82.382324,6639600
3/26/99,128.625,129.125,127.71875,128.5625,81.785927,6159700
3/29/99,129.15625,131.4375,129.15625,131.15625,83.435966,5863900
3/30/99,129.9375,131.21875,129.5625,130.46875,82.998596,5401400
3/31/99,131.15625,131.609375,128.3125,128.375,81.666649,7413600
4/1/99,129.6875,129.6875,128.125,129.34375,82.282913,7683600
4/5/99,130.9375,132.59375,130.25,132.40625,84.231155,5791100
4/6/99,132.1875,132.984375,131.15625,132.09375,84.032356,5381300
4/7/99,132.6875,133.375,131.375,133.15625,84.708275,6248600
4/8/99,133.1875,134.9375,132.28125,134.84375,85.781784,5909100
4/9/99,134.4375,135.5,133.59375,134.875,85.801674,4365800
4/12/99,133.46875,136.40625,133.21875,136.3125,86.71611,8213200
4/13/99,136.25,136.46875,134.5,135.4375,86.159485,10071400
4/14/99,136.0625,136.0625,132.6875,133.15625,84.708275,11551700
4/15/99,133.4375,133.5625,131,132.65625,84.390205,11150000
4/16/99,132.90625,132.90625,131.1875,131.53125,83.674545,6476200
4/19/99,132.6875,134.53125,128.375,129.5,82.382324,12487200
4/20/99,129.8125,131.1875,129,131.125,83.416107,9049600
4/21/99,131.0625,135.625,130.40625,134.875,85.801674,5772200
4/22/99,135.125,136.375,134.390625,136.15625,86.616798,6897400
4/23/99,135.875,136.75,135,135.8125,86.398048,4593100
4/26/99,136.5,136.8125,135.46875,136.59375,86.895081,3606500
4/27/99,137.125,137.5,135.84375,137.25,87.312553,5147200
4/28/99,136.4375,137.25,135,135.375,86.119736,5544300
4/29/99,135.5625,136.0625,133.8125,134.34375,85.463722,9824300
4/30/99,135.09375,135.625,131.5,133.25,84.767929,10991900
5/3/99,133.4375,135.84375,133.09375,135.6875,86.318535,10709700
5/4/99,135.125,135.8125,133.125,133.75,85.085968,10509300
5/5/99,133.9375,135.0625,131.84375,134.8125,85.761917,10032300
5/6/99,134.4375,135.125,132.375,133.984375,85.235085,13507200
5/7/99,134.5,135.125,133.4375,135,85.881187,8680700
5/10/99,134.84375,135.71875,133.53125,134.328125,85.453781,5580100
5/11/99,135.3125,136.875,134.71875,135.6875,86.318535,7000600
5/12/99,135.75,137.21875,131.5,136.75,86.994446,13865800
5/13/99,137.25,138,136.8125,137.34375,87.372223,4485700
5/14/99,134.5625,135.875,133.5,133.78125,85.105888,8370100
5/17/99,133.625,134.484375,132.375,134.1875,85.364326,6268100
5/18/99,134.53125,134.984375,132.625,133.9375,85.205284,8218600
5/19/99,134.46875,135,133.25,134.90625,85.821564,5052400
5/20/99,135.125,135.59375,134.0625,134.09375,85.304672,4670400
5/21/99,134.125,134.6875,132.59375,133.34375,84.827553,6418200
5/24/99,133.84375,133.84375,130.390625,131.125,83.416107,7952000
5/25/99,131.375,132.34375,128.4375,129,82.064255,15406400
5/26/99,129.3125,131,128.09375,130.4375,82.978714,12575900
5/27/99,129.84375,130.28125,128,128.5625,81.785927,14515400
5/28/99,129,130.75,128.59375,130.203125,82.829628,8748000
6/1/99,130.125,130.15625,128.375,129.75,82.541359,6705300
6/2/99,129.75,130.1875,128.015625,129.875,82.620911,6981900
6/3/99,130.6875,130.875,129.78125,130.59375,83.078094,6076600
6/4/99,131.46875,133.359375,130.9375,133.21875,84.748062,9787200
6/7/99,133.4375,134.1875,132.90625,133.5625,84.966713,5299100
6/8/99,133.375,133.796875,131.59375,132.25,84.131737,4895700
6/9/99,132.40625,133.09375,131.8125,132.125,84.052277,7409700
6/10/99,131.4375,131.46875,129.59375,130.90625,83.276939,7040700
6/11/99,131.21875,132.21875,129.09375,129.8125,82.581131,12824800
6/14/99,130.6875,130.75,129.546875,129.9375,82.660637,6823500
6/15/99,130.46875,131.65625,130.078125,130.8125,83.217278,5700900
6/16/99,132.375,133.875,132.375,133.3125,84.807686,7865800
6/17/99,132.875,135.5625,132.625,134.5625,85.602852,8162800
6/18/99,134.0625,134.6875,133.375,134.3125,85.701767,2875100
6/21/99,134.46875,135.25,133.65625,134.625,85.901199,4646400
6/22/99,134,135.1875,133.5,133.6875,85.303001,5862400
6/23/99,133,133.625,132.125,133.03125,84.884216,9629200
6/24/99,132.875,132.9375,130.65625,132.03125,84.246155,9176900
6/25/99,132.59375,133.015625,131.25,131.703125,84.036842,4087000
6/28/99,132.6875,133.625,132.5,133.3125,85.063713,5028900
6/29/99,133,135.1875,132.78125,134.5625,85.86129,6956200
6/30/99,134.625,137.5,133.84375,137,87.416618,16856100
7/1/99,137,138.5,136.0625,138.03125,88.074623,9939500
7/2/99,138.125,139.5,137.90625,139.40625,88.952003,3772800
7/6/99,139.25,140.75,138.59375,139.375,88.932037,11221100
7/7/99,139.0625,139.71875,138.515625,139.5625,89.051674,3230700
7/8/99,139.0625,140.625,138.75,139.671875,89.121468,7101500
7/9/99,140,140.59375,139.5625,140.5,89.64991,2976800
7/12/99,140.9375,140.9375,139.5,139.875,89.251083,4436300
7/13/99,139.375,139.921875,138.65625,139.375,88.932037,6477600
7/14/99,140,140.21875,138.75,140.15625,89.430519,4382500
7/15/99,140.78125,141.375,140.3125,141.046875,89.998833,3348600
7/16/99,141.25,142.15625,140.75,141.8125,90.487335,2281500
7/19/99,142.1875,142.25,140.5625,140.875,89.889183,4287000
7/20/99,140.125,140.40625,137.53125,137.984375,88.044708,7060100
7/21/99,138.09375,138.90625,137.3125,137.828125,87.944992,4793700
7/22/99,137.4375,138,135.46875,136.015625,86.788506,7804100
7/23/99,136.65625,137,135.125,135.75,86.619034,4603000
7/26/99,134.875,136.125,134.625,134.75,85.980911,4333400
7/27/99,136,137.203125,135.375,135.875,86.698784,5908500
7/28/99,136.25,137.3125,135.59375,136.3125,86.97789,3955500
7/29/99,134.9375,135.25,133.3125,134.40625,85.761581,7760600
7/30/99,134.8125,135.34375,132.5625,132.75,84.704811,5994300
8/2/99,132.75,134.75,132.5,133.0625,84.904152,6065500
8/3/99,133.71875,133.84375,131.375,132.4375,84.505402,5445400
8/4/99,132.71875,133.875,130.4375,130.625,83.348877,6497900
8/5/99,130.875,131.9375,128.84375,131.8125,84.10656,10322000
8/6/99,131.21875,132,129.5,130.375,83.189331,7537700
8/9/99,130.59375,131.796875,129.75,130.09375,83.009918,5565900
8/10/99,129.875,130.15625,127,128.65625,82.092613,9793300
8/11/99,129.6875,130.53125,128.625,130.21875,83.089615,8003400
8/12/99,130.6875,131.8125,129.90625,130.140625,83.039825,7036800
8/13/99,131.625,133.25,131.125,133.15625,84.964012,5857700
8/16/99,133.125,133.96875,132.25,133.75,85.342842,3927000
8/17/99,134.4375,134.84375,133.125,134.625,85.901199,4808000
8/18/99,134.203125,134.375,133.25,133.65625,85.283073,4355500
8/19/99,132.375,133.234375,131.6875,132.5625,84.585136,6448100
8/20/99,133.0625,134.125,132.6875,133.90625,85.442543,3663700
8/23/99,134.8125,136.546875,134.65625,136.46875,87.077621,5637800
8/24/99,136.0625,137.96875,135.375,136.96875,87.396645,9279500
8/25/99,137.1875,138.78125,136.15625,138.375,88.293991,6005300
8/26/99,138.28125,138.421875,136.5,136.71875,87.23716,4322300
8/27/99,136.875,137.0625,135.0625,135.0625,86.180359,6247400
8/30/99,135.34375,135.5,132,132.5625,84.585136,4652000
8/31/99,132.9375,133.75,130.875,132.0625,84.266098,11453700
9/1/99,132.9375,133.734375,132.3125,133.6875,85.303001,6863900
9/2/99,132.125,132.671875,130.65625,132.109375,84.296013,10896300
9/3/99,134.875,136.5,134.6875,135.96875,86.758606,9160800
9/7/99,136.0625,136.625,135.21875,135.46875,86.439575,4560800
9/8/99,134.84375,136.0625,134.03125,134.8125,86.020813,6159600
9/9/99,134.75,135.25,133.6875,134.75,85.980911,6177800
9/10/99,136.25,136.359375,134.9375,135.875,86.698784,2934500
9/13/99,135.125,135.46875,134.5,134.953125,86.110573,2320500
9/14/99,134.0625,134.5625,133.375,134.0625,85.542221,3736000
9/15/99,135.4375,135.4375,131.875,131.9375,84.186356,6984500
9/16/99,132.5,132.8125,130.3125,132.453125,84.515335,15377600
9/17/99,132.625,133.9375,132.15625,133.75,85.583206,8542300
9/20/99,133.9375,134,133.09375,133.5625,85.463226,2803900
9/21/99,132.25,132.46875,130.15625,130.75,83.66362,9335200
9/22/99,131.25,131.84375,129.75,130.609375,83.573647,13009100
9/23/99,131.8125,131.8125,127.625,127.875,81.823936,12204100
9/24/99,127.75,128.375,126.3125,127.75,81.74398,13792900
9/27/99,128.75,129.75,128.28125,128.59375,82.283867,6970300
9/28/99,127.9375,128.8125,125.5625,128.34375,82.123878,11063400
9/29/99,128.4375,129.125,126.75,126.8125,81.144089,7580300
9/30/99,127.4375,129.4375,126.96875,128.75,82.38382,7498900
10/1/99,127.9375,128.5625,126.625,128.46875,82.203857,11127100
10/4/99,129.1875,130.875,128.75,130.75,83.66362,6341600
10/5/99,130.71875,131.96875,128.6875,130.625,83.583603,11976000
10/6/99,130.75,132.8125,130.6875,132.625,84.863365,10308200
10/7/99,132.859375,133,131.5,131.875,84.383446,6535600
10/8/99,131.75,133.875,131.234375,133.875,85.663177,9674300
10/11/99,133.59375,134.125,133.3125,133.65625,85.523254,4282000
10/12/99,133.125,133.3125,131.1875,131.59375,84.203476,8686100
10/13/99,130.6875,131.3125,128.1875,128.1875,82.023903,10469300
10/14/99,128.484375,129.1875,126.75,128.15625,82.003944,10562200
10/15/99,126,126.75,124.5,124.875,79.90435,14238700
10/18/99,124.9375,125.9375,123.4375,125.78125,80.484222,9758800
10/19/99,127.1875,128.25,125.9375,127,81.264038,14392900
10/20/99,127.75,129.46875,127.125,128.25,82.063889,9759400
10/21/99,127.21875,129,126.625,129,82.543831,9105400
10/22/99,129.75,131.21875,129.5625,130.09375,83.243721,8309600
10/25/99,129.3125,130.46875,128.75,129.4375,82.823792,8114300
10/26/99,130.1875,130.6875,127.8125,127.8125,81.783951,6256300
10/27/99,128.375,130.3125,128.25,130.125,83.263664,5433300
10/28/99,132.4375,134.859375,132.1875,134.5625,86.103096,10509700
10/29/99,135.84375,137.6875,135.71875,137,87.662819,10988600
11/1/99,136.5,137,135.5625,135.5625,86.742966,4006500
11/2/99,135.96875,137.25,134.59375,134.59375,86.123116,6516900
11/3/99,136,136.375,135.125,135.5,86.702988,7222300
11/4/99,136.75,137.359375,135.765625,136.53125,87.362877,7907500
11/5/99,138.625,139.109375,136.78125,137.875,88.222687,7431500
11/8/99,137,138.375,136.75,138,88.302666,4649200
11/9/99,138.5,138.6875,136.28125,136.703125,87.472847,4533700
11/10/99,136.25,138.390625,136.078125,137.71875,88.122726,6405600
11/11/99,138.1875,138.5,137.46875,138.5,88.622612,4794100
11/12/99,139.25,139.984375,137.125,139.75,89.422462,11802900
11/15/99,139.84375,140.25,139.40625,140.078125,89.632423,2187500
11/16/99,140.5625,143,140.09375,141.25,90.382294,7544800
11/17/99,142.25,142.9375,141.3125,141.625,90.622231,9459000
11/18/99,142.4375,143,141.625,142.625,91.262108,4491000
11/19/99,142.40625,142.96875,142,142.5,91.182098,4832100
11/22/99,142.4375,143,141.5,142.46875,91.162086,4155400
11/23/99,142.84375,142.84375,140.375,141.21875,90.362289,5918000
11/24/99,140.75,142.4375,140,141.96875,90.842209,4459700
11/26/99,142.46875,142.875,141.25,141.4375,90.502213,1693900
11/29/99,140.875,141.921875,140.4375,140.9375,90.182304,7348600
11/30/99,140.75,142.3125,139,139.28125,89.122528,7682000
12/1/99,139.3125,140.5,139,140.40625,89.842377,6980200
12/2/99,140.625,141.375,140.375,141.25,90.382294,6698300
12/3/99,143.03125,145.34375,143.03125,143.84375,92.041931,10045400
12/6/99,143.53125,143.71875,142.25,142.78125,91.362083,3138900
12/7/99,143.28125,143.3125,141.375,141.625,90.622231,10714200
12/8/99,141.34375,142.0625,140.5,140.71875,90.042358,4611400
12/9/99,141.8125,142.21875,139.375,141.40625,90.482216,6474700
12/10/99,142.28125,142.8125,140.875,141.875,90.782166,5127300
12/13/99,141.4375,142.71875,141.28125,142.125,90.942177,4210800
12/14/99,141.625,142.484375,140.625,140.75,90.062302,5739000
12/15/99,140.375,142.203125,140.03125,141.5,90.542221,6879100
12/16/99,142.1875,142.65625,141.15625,142.125,90.942177,5854900
12/17/99,143,143.3125,142.0625,142.6875,91.526222,4775400
12/20/99,142.5625,143.1875,141.09375,141.65625,90.864731,4608700
12/21/99,141.59375,144.0625,141.34375,143.8125,92.24781,7981300
12/22/99,143.625,144.1875,142.96875,144.1875,92.48835,5377500
12/23/99,145.015625,146.484375,145,146.484375,93.961693,5721700
12/27/99,146.5,146.78125,145.0625,146.28125,93.831429,2691000
12/28/99,145.875,146.5,145.484375,146.1875,93.771263,4084500
12/29/99,146.3125,146.8125,145.3125,146.8125,94.17215,3001000
12/30/99,147.125,147.5625,146.1875,146.640625,94.061897,3641300
12/31/99,146.84375,147.5,146.25,146.875,94.212242,3172700
1/3/00,148.25,148.25,143.875,145.4375,93.290161,8164300
1/4/00,143.53125,144.0625,139.640625,139.75,89.641998,8089800
1/5/00,139.9375,141.53125,137.25,140,89.802322,12177900
1/6/00,139.625,141.5,137.75,137.75,88.3591,6227200
1/7/00,140.3125,145.75,140.0625,145.75,93.490578,8066500
1/10/00,146.25,146.90625,145.03125,146.25,93.81134,5741700
1/11/00,145.8125,146.09375,143.5,144.5,92.688835,7503700
1/12/00,144.59375,144.59375,142.875,143.0625,91.766716,6907700
1/13/00,144.46875,145.75,143.28125,145,93.009583,5158300
1/14/00,146.53125,147.46875,145.96875,146.96875,94.272377,7437300
1/18/00,145.34375,146.625,145.1875,145.8125,93.530685,6488500
1/19/00,145.3125,147,145,147,94.292435,6157900
1/20/00,146.96875,146.96875,143.8125,144.75,92.849182,5800100
1/21/00,145.5,145.5,144.0625,144.4375,92.648743,6244800
1/24/00,145.65625,145.84375,139.40625,140.34375,90.022789,7896900
1/25/00,140.515625,141.9375,139,141.9375,91.045135,9942500
1/26/00,141,141.546875,140.09375,140.8125,90.323502,5158100
1/27/00,141.84375,142.21875,138.125,140.25,89.962692,10922700
1/28/00,139.4375,140.0625,135.53125,135.875,87.156349,11916200
1/31/00,135.8125,139.671875,135,139.5625,89.521675,10768700
2/1/00,139.75,141.6875,138.53125,140.9375,90.403625,8419900
2/2/00,141.28125,142.25,140.375,141.0625,90.483841,6205900
2/3/00,140.875,143.25,140,143.1875,91.846909,7997500
2/4/00,143.1875,144,142.125,142.59375,91.466042,4925400
2/7/00,142.5625,142.78125,141.4375,142.375,91.325737,5845800
2/8/00,143.96875,144.5625,143.625,144.3125,92.568535,4936400
2/9/00,144.46875,144.46875,141.265625,141.28125,90.624184,8511500
2/10/00,141.625,142.5625,140.875,141.5625,90.804581,6690600
2/11/00,141.84375,141.9375,138.03125,138.6875,88.960426,9849800
2/14/00,139.78125,139.78125,138.3125,139.5,89.481606,8528800
2/15/00,139.25,141.21875,137.796875,141.078125,90.493912,11078300
2/16/00,140.375,140.9375,138.796875,139,89.160919,8845400
2/17/00,140.4375,140.4375,138.21875,138.28125,88.699852,7584200
2/18/00,138.875,138.875,134.625,135.3125,86.795593,9409200
2/22/00,135.1875,136.34375,133.53125,134.96875,86.575058,16415400
2/23/00,135.625,137.46875,134.5,136.5625,87.597336,12119000
2/24/00,136.6875,137.03125,133.09375,133.8125,85.833382,17375000
2/25/00,135.1875,136.71875,133.125,133.328125,85.522675,10559900
2/28/00,133.375,136.6875,132.71875,136.125,87.316727,13397800
2/29/00,136.0625,137.4375,135.75,137.4375,88.1586,8242500
3/1/00,137.625,139,137.21875,138.4375,88.800041,6868000
3/2/00,138.6875,139.125,137.34375,138.53125,88.860207,7600200
3/3/00,140.4375,141.71875,139.71875,141.125,90.523926,12770300
3/6/00,140.8125,141.34375,138.75,139.75,89.641998,11967100
3/7/00,140,140.15625,135.21875,137.046875,87.908035,20062000
3/8/00,136.46875,137.84375,135.03125,136.875,87.797783,11808500
3/9/00,137.25,140.875,136.125,140.875,90.363594,5500900
3/10/00,140.1875,142,139.53125,140.125,89.8825,7924600
3/13/00,136.6875,140.46875,135.6875,138.59375,88.900291,10540500
3/14/00,139.28125,140.09375,136.15625,136.625,87.637474,8263900
3/15/00,136.875,140.4375,136.0625,139.8125,89.682014,10300800
3/16/00,141.625,146.84375,140.875,146.34375,93.871513,25601400
3/17/00,145.8125,148,145.4375,146.9375,94.491898,10272900
3/20/00,146.875,147.34375,144.78125,146.1875,94.009575,12502300
3/21/00,145.53125,149.75,144.5,149.1875,95.938828,13612600
3/22/00,149.5625,150.84375,148.6875,150.09375,96.521584,8260000
3/23/00,149.15625,153.46875,149.15625,152.65625,98.169495,11654500
3/24/00,152.875,155.75,151.71875,153.5625,98.752266,11462900
3/27/00,153.375,153.78125,151.8125,151.9375,97.707283,8798600
3/28/00,151.25,152.984375,150.59375,151.0625,97.144608,6334400
3/29/00,151.5625,152.484375,149.65625,151.21875,97.245064,6747500
3/30/00,150.15625,151.921875,147.125,148.6875,95.617279,9491900
3/31/00,149.625,152.3125,148.4375,150.375,96.702477,9249100
4/3/00,150.125,151.25,148.6875,151.25,97.265137,8508200
4/4/00,151.75,153,141.390625,150.125,96.541664,19585500
4/5/00,147.875,150.8125,147.625,149.1875,95.938828,8387200
4/6/00,150.25,151.6875,149,150.484375,96.772766,6378500
4/7/00,151.5625,152.125,150.5,151.4375,97.385719,6023600
4/10/00,151.75,153.109375,150.3125,150.84375,97.003868,9624200
4/11/00,150,151.625,148.375,150.40625,96.722588,9006400
4/12/00,150.375,151.15625,146.15625,146.28125,94.069885,10779200
4/13/00,147.46875,148.15625,143.78125,144.25,92.763611,12225800
4/14/00,142.625,142.8125,133.5,136,87.458267,29604000
4/17/00,135.1875,140.75,134.6875,140.75,90.512901,23918200
4/18/00,140.5625,144.46875,139.78125,144.46875,92.904297,11069200
4/19/00,144.5,145.125,142.53125,143.125,92.040138,6553700
4/20/00,143.5625,143.9375,142.375,143.8125,92.482277,8537600
4/24/00,141.5,143.3125,140.5,142.25,91.47747,12893100
4/25/00,144.625,148.15625,144.4375,148.15625,95.27565,14102000
4/26/00,147.96875,148.75,146,146.484375,94.2005,7711100
4/27/00,143,147.34375,143,146,93.888992,15595300
4/28/00,147,147.859375,145.0625,145.09375,93.306229,8743400
5/1/00,146.5625,148.484375,145.84375,147.0625,94.572304,7328300
5/2/00,145.5,147.125,144.125,144.125,92.683235,9411900
5/3/00,144,144,139.78125,140.75,90.512901,12630700
5/4/00,142,142.359375,140.75,141.8125,91.196106,5963600
5/5/00,141.0625,144,140.9375,143.53125,92.301437,7862400
5/8/00,142.75,143.375,141.84375,142.453125,91.608124,5064100
5/9/00,143.0625,143.40625,140.265625,141.3125,90.874588,5620300
5/10/00,140.5,140.96875,137.75,138.125,88.824791,10293900
5/11/00,140.125,141.5,139.125,141.28125,90.854507,7091100
5/12/00,141.8125,143.46875,141.625,142.8125,91.839195,5960800
5/15/00,142.75,145.609375,142,145.28125,93.42675,4441300
5/16/00,146.5625,147.71875,145.3125,146.6875,94.3311,8192200
5/17/00,145.6875,146.1875,144.46875,145.15625,93.346405,5907200
5/18/00,145.625,146.3125,143.375,143.375,92.200935,4325600
5/19/00,142.5625,143.234375,140.40625,141.125,90.75399,6518400
5/22/00,141.25,141.46875,137,140.0625,90.070747,10839400
5/23/00,140.4375,140.8125,137.5625,138,88.744385,7979200
5/24/00,138,140.6875,136.5,140.25,90.191345,11081500
5/25/00,140.6875,141.8125,137.71875,137.84375,88.643967,8278900
5/26/00,138.8125,139.6875,137.328125,138,88.744385,4814000
5/30/00,140,142.9375,139.46875,142.5,91.638237,5362700
5/31/00,142.5625,144,142.09375,142.8125,91.839195,6056500
6/1/00,143.6875,145.4375,143,145.3125,93.446854,8961600
6/2/00,148.9375,149.09375,147.484375,147.84375,95.074654,8962200
6/5/00,147.46875,148.21875,146.875,147.125,94.612457,6998100
6/6/00,146.625,147.78125,145.90625,146.46875,94.190468,4858900
6/7/00,146.625,148,146,147.484375,94.843613,4919500
6/8/00,147.5,147.75,146.0625,146.90625,94.471771,5723100
6/9/00,147.5,147.96875,145.625,146.59375,94.270866,3085300
6/12/00,146.96875,146.96875,144.875,144.875,93.165558,3678900
6/13/00,144.8125,147.75,144.625,147.59375,94.913857,6558700
6/14/00,148.25,148.875,147.1875,147.84375,95.074654,6420500
6/15/00,148.125,148.75,146.84375,148.15625,95.27565,5881200
6/16/00,148.3125,148.3125,145.875,146.59375,94.492798,5567900
6/19/00,146.46875,149.15625,146.25,148.46875,95.701424,5106900
6/20/00,148.1875,148.875,147,147.9375,95.358978,6480000
6/21/00,146.9375,148.4375,146.890625,147.875,95.318634,3115000
6/22/00,147.5625,147.6875,145,145.625,93.868332,7490500
6/23/00,145.8125,146.125,143.875,144.375,93.062607,4863300
6/26/00,145.375,146.25,144.875,146.234375,94.261093,5201300
6/27/00,145.984375,146.71875,145.015625,145.15625,93.566231,4159500
6/28/00,145.625,146.984375,145.3125,145.5625,93.828094,5347700
6/29/00,144.75,145.75,143.515625,144.1875,92.941719,6345700
6/30/00,143.9375,145.59375,143.890625,145.28125,93.646812,7420200
7/3/00,145.4375,147.4375,145.1875,147.28125,94.935966,1436600
7/5/00,146.375,146.65625,144.375,144.625,93.223778,2748200
7/6/00,144.9375,146.46875,144.21875,145.75,93.948898,5963200
7/7/00,146.6875,148.78125,146.25,148.09375,95.459679,3034800
7/10/00,147.875,148.90625,147.53125,147.84375,95.298523,2816100
7/11/00,147.46875,149.125,147.15625,148.15625,95.499939,5431600
7/12/00,149.28125,150.125,148.6875,149.125,96.12442,5883000
7/13/00,149.984375,150.375,149.1875,149.78125,96.547424,5356000
7/14/00,150.4375,151.25,149.671875,151.25,97.494164,5341900
7/17/00,150.984375,151.984375,150.6875,151,97.333008,4208300
7/18/00,150.625,150.625,149.34375,149.765625,96.537354,4262100
7/19/00,149.46875,149.90625,148.25,148.5625,95.761826,8506800
7/20/00,149,150.625,148.8125,150.625,97.091301,4538900
7/21/00,149.75,149.75,147.6875,147.6875,95.197792,5656900
7/24/00,148.125,148.859375,146.5625,146.84375,94.653954,5628500
7/25/00,147.75,147.84375,146.78125,147.3125,94.956047,4757100
7/26/00,146.96875,147.15625,145.640625,145.875,94.029526,12062500
7/27/00,145.9375,146.625,144.6875,145.375,93.707184,7652600
7/28/00,145.71875,145.90625,141.515625,142.09375,91.592148,6229500
7/31/00,142.9375,144.125,142.0625,143,92.176308,5265500
8/1/00,143.625,144.71875,143.125,143.875,92.740273,3946600
